ID, Start Lat, Start Lon, End Lat, End Lon, num of paths, num of overlaps
0,40.76552091014805,-73.98003598257979,40.76432397434839,-73.97719582119277,1,69
1,40.76432397434839,-73.97719582119277,40.76502749543698,-73.97668005473942,2,669
2,40.76502749543698,-73.97668005473942,40.76502749543698,-73.97668005473942,1,136
3,40.76502749543698,-73.97668005473942,40.763933377651874,-73.97411090822766,1,169
4,40.763933377651874,-73.97411090822766,40.76365882375074,-73.97346494287547,2,191
5,40.76365882375074,-73.97346494287547,40.762978026933474,-73.97185859766286,2,216
6,40.762978026933474,-73.97185859766286,40.76359772898848,-73.97140355344274,2,429
7,40.76359772898848,-73.97140355344274,40.76297039008819,-73.9699022614189,3,1355
8,40.76297039008819,-73.9699022614189,40.76297039008819,-73.9699022614189,1,744
9,40.76297039008819,-73.9699022614189,40.7628766990351,-73.96968042037666,3,1338
10,40.7628766990351,-73.96968042037666,40.7622355765604,-73.96818061846898,1,143
11,40.7622355765604,-73.96818061846898,40.76155496600766,-73.96657632216609,1,67
12,40.76155496600766,-73.96657632216609,40.7621858439338,-73.96611624880394,3,2233
13,40.7621858439338,-73.96611624880394,40.76281113392437,-73.96567387057112,3,2195
14,40.7622892207419,-73.97235983548373,40.76296685106233,-73.973967857077,1,14
15,40.76296685106233,-73.973967857077,40.762292946032275,-73.97445698770412,2,369
16,40.762292946032275,-73.97445698770412,40.76166691098363,-73.97491482589203,2,454
17,40.76166691098363,-73.97491482589203,40.761039944612385,-73.97537285034447,2,624
18,40.761039944612385,-73.97537285034447,40.76041782111864,-73.9758308747969,2,673
19,40.76041782111864,-73.9758308747969,40.76041782111864,-73.9758308747969,1,146
20,40.76041782111864,-73.9758308747969,40.75978694319249,-73.97628889924934,3,966
21,40.75978694319249,-73.97628889924934,40.75916481969874,-73.97674394346946,3,1021
22,40.75916481969874,-73.97674394346946,40.758537853327496,-73.97720085033478,4,1364
23,40.758537853327496,-73.97720085033478,40.75791181827884,-73.97765496323231,4,1383
24,40.75791181827884,-73.97765496323231,40.757283920585,-73.97811596791705,4,1354
25,40.757283920585,-73.97811596791705,40.75665416024597,-73.9785654242016,7,2495
26,40.75665416024597,-73.9785654242016,40.75603185048771,-73.97902382118308,7,2506
27,40.75603185048771,-73.97902382118308,40.75540488411646,-73.97948296322262,6,1839
28,40.75540488411646,-73.97948296322262,40.75478220182916,-73.9799374486492,7,5093
29,40.75478220182916,-73.9799374486492,40.75415486292887,-73.98039491430808,7,5121
30,40.75415486292887,-73.98039491430808,40.753480957898816,-73.9808879564901,7,4945
31,40.753480957898816,-73.9808879564901,40.75281394465597,-73.98137187171068,6,4767
32,40.75281394465597,-73.98137187171068,40.75219685030424,-73.9818218867888,6,4767
33,40.75219685030424,-73.9818218867888,40.75157696198472,-73.98227488209922,6,4711
34,40.75157696198472,-73.98227488209922,40.75095893631039,-73.98272396585473,7,5029
35,40.75095893631039,-73.98272396585473,40.75034109690058,-73.98317956886842,7,5029
36,40.75034109690058,-73.98317956886842,40.74972381628432,-73.98362082951414,7,4988
37,40.74972381628432,-73.98362082951414,40.7491018790551,-73.98407587373427,6,4711
38,40.7491018790551,-73.98407587373427,40.74843896363166,-73.98455997521937,7,5041
39,40.74843896363166,-73.98455997521937,40.74777288171141,-73.98504593934966,6,4698
40,40.74777288171141,-73.98504593934966,40.74716789455342,-73.98549204287288,5,4175
41,40.74716789455342,-73.98549204287288,40.74652900725295,-73.98595397888022,5,4175
42,40.74652900725295,-73.98595397888022,40.745920853598136,-73.98639281808718,5,4175
43,40.745920853598136,-73.98639281808718,40.745300965278616,-73.98684599966212,5,4175
